799;2010-05-11 14:00:00;20
800;2010-05-11 15:00:00;10
801;2010-05-11 16:00:00;10
802;2010-05-11 17:00:00;30
803;2010-05-11 18:00:00;40
804;2010-05-11 19:00:00;40
805;2010-05-11 20:00:00;20
806;2010-05-11 21:00:00;15
807;2010-05-11 22:00:00;10
808;2010-05-11 23:00:00;10
809;2010-05-12 00:00:00;5
810;2010-05-12 01:00:00;2
811;2010-05-12 02:00:00;0
812;2010-05-12 03:00:00;0
813;2010-05-12 04:00:00;0
814;2010-05-12 05:00:00;5
815;2010-05-12 06:00:00;5
816;2010-05-12 07:00:00;10
817;2010-05-12 08:00:00;10
818;2010-05-12 09:00:00;10
819;2010-05-12 10:00:00;10
820;2010-05-12 11:00:00;10
821;2010-05-12 12:00:00;20
822;2010-05-12 13:00:00;20
823;2010-05-12 14:00:00;20
